@RELATION locomotion_mid
@ATTRIBUTE UNIQUE_ID NUMERIC
@ATTRIBUTE atlas_x REAL
@ATTRIBUTE atlas_y REAL
@ATTRIBUTE atlas_z REAL
@ATTRIBUTE atlas_qw REAL
@ATTRIBUTE atlas_qx REAL
@ATTRIBUTE atlas_qy REAL
@ATTRIBUTE atlas_qz REAL
@ATTRIBUTE upper_spine_x REAL
@ATTRIBUTE upper_spine_y REAL
@ATTRIBUTE upper_spine_z REAL
@ATTRIBUTE upper_spine_qw REAL
@ATTRIBUTE upper_spine_qx REAL
@ATTRIBUTE upper_spine_qy REAL
@ATTRIBUTE upper_spine_qz REAL
@ATTRIBUTE right_shoulder_x REAL
@ATTRIBUTE right_shoulder_y REAL
@ATTRIBUTE right_shoulder_z REAL
@ATTRIBUTE right_shoulder_qw REAL
@ATTRIBUTE right_shoulder_qx REAL
@ATTRIBUTE right_shoulder_qy REAL
@ATTRIBUTE right_shoulder_qz REAL
@ATTRIBUTE right_elbow_x REAL
@ATTRIBUTE right_elbow_y REAL
@ATTRIBUTE right_elbow_z REAL
@ATTRIBUTE right_elbow_qw REAL
@ATTRIBUTE right_elbow_qx REAL
@ATTRIBUTE right_elbow_qy REAL
@ATTRIBUTE right_elbow_qz REAL
@ATTRIBUTE right_wrist_x REAL
@ATTRIBUTE right_wrist_y REAL
@ATTRIBUTE right_wrist_z REAL
@ATTRIBUTE right_wrist_qw REAL
@ATTRIBUTE right_wrist_qx REAL
@ATTRIBUTE right_wrist_qy REAL
@ATTRIBUTE right_wrist_qz REAL
@ATTRIBUTE left_shoulder_x REAL
@ATTRIBUTE left_shoulder_y REAL
@ATTRIBUTE left_shoulder_z REAL
@ATTRIBUTE left_shoulder_qw REAL
@ATTRIBUTE left_shoulder_qx REAL
@ATTRIBUTE left_shoulder_qy REAL
@ATTRIBUTE left_shoulder_qz REAL
@ATTRIBUTE left_elbow_x REAL
@ATTRIBUTE left_elbow_y REAL
@ATTRIBUTE left_elbow_z REAL
@ATTRIBUTE left_elbow_qw REAL
@ATTRIBUTE left_elbow_qx REAL
@ATTRIBUTE left_elbow_qy REAL
@ATTRIBUTE left_elbow_qz REAL
@ATTRIBUTE left_wrist_x REAL
@ATTRIBUTE left_wrist_y REAL
@ATTRIBUTE left_wrist_z REAL
@ATTRIBUTE left_wrist_qw REAL
@ATTRIBUTE left_wrist_qx REAL
@ATTRIBUTE left_wrist_qy REAL
@ATTRIBUTE left_wrist_qz REAL
@ATTRIBUTE mid_spine_x REAL
@ATTRIBUTE mid_spine_y REAL
@ATTRIBUTE mid_spine_z REAL
@ATTRIBUTE mid_spine_qw REAL
@ATTRIBUTE mid_spine_qx REAL
@ATTRIBUTE mid_spine_qy REAL
@ATTRIBUTE mid_spine_qz REAL
@ATTRIBUTE sacrum_x REAL
@ATTRIBUTE sacrum_y REAL
@ATTRIBUTE sacrum_z REAL
@ATTRIBUTE sacrum_qw REAL
@ATTRIBUTE sacrum_qx REAL
@ATTRIBUTE sacrum_qy REAL
@ATTRIBUTE sacrum_qz REAL
@ATTRIBUTE right_hip_x REAL
@ATTRIBUTE right_hip_y REAL
@ATTRIBUTE right_hip_z REAL
@ATTRIBUTE right_hip_qw REAL
@ATTRIBUTE right_hip_qx REAL
@ATTRIBUTE right_hip_qy REAL
@ATTRIBUTE right_hip_qz REAL
@ATTRIBUTE right_knee_x REAL
@ATTRIBUTE right_knee_y REAL
@ATTRIBUTE right_knee_z REAL
@ATTRIBUTE right_knee_qw REAL
@ATTRIBUTE right_knee_qx REAL
@ATTRIBUTE right_knee_qy REAL
@ATTRIBUTE right_knee_qz REAL
@ATTRIBUTE right_ankle_x REAL
@ATTRIBUTE right_ankle_y REAL
@ATTRIBUTE right_ankle_z REAL
@ATTRIBUTE right_ankle_qw REAL
@ATTRIBUTE right_ankle_qx REAL
@ATTRIBUTE right_ankle_qy REAL
@ATTRIBUTE right_ankle_qz REAL
@ATTRIBUTE left_hip_x REAL
@ATTRIBUTE left_hip_y REAL
@ATTRIBUTE left_hip_z REAL
@ATTRIBUTE left_hip_qw REAL
@ATTRIBUTE left_hip_qx REAL
@ATTRIBUTE left_hip_qy REAL
@ATTRIBUTE left_hip_qz REAL
@ATTRIBUTE left_knee_x REAL
@ATTRIBUTE left_knee_y REAL
@ATTRIBUTE left_knee_z REAL
@ATTRIBUTE left_knee_qw REAL
@ATTRIBUTE left_knee_qx REAL
@ATTRIBUTE left_knee_qy REAL
@ATTRIBUTE left_knee_qz REAL
@ATTRIBUTE left_ankle_x REAL
@ATTRIBUTE left_ankle_y REAL
@ATTRIBUTE left_ankle_z REAL
@ATTRIBUTE left_ankle_qw REAL
@ATTRIBUTE left_ankle_qx REAL
@ATTRIBUTE left_ankle_qy REAL
@ATTRIBUTE left_ankle_qz REAL
@ATTRIBUTE class {running,walking,jumping}
@DATA
1004,-0.360652,18.91,-13.427,0.998535,0.0321906,-0.0416347,0.0126046,-0.294799,22.8958,-12.9491,0.999874,0.00100943,0.00991141,-0.0123993,0.0768929,26.6494,-12.6582,0.992763,-0.0882879,-0.0386257,-0.0716626,0.236661,28.4121,-12.4716,0.990497,0.110447,-0.0493747,0.06542,1.22968,16.9762,-12.9056,1.0,0.0,0.0,0.0,1.30276,9.36941,-12.6454,0.982135,-0.0402135,-0.0638627,-0.172384,1.79893,1.47985,-14.5181,0.990769,0.135562,0.0,0.0,-1.9469,16.8874,-13.1682,1.0,0.0,0.0,0.0,-1.68361,9.48157,-12.7653,0.971642,-0.0338263,0.184734,0.143668,-2.13885,1.57829,-14.9373,0.986005,0.166716,0.0,0.0,3.3416,26.0193,-12.6926,1.0,-3.88196e-34,-5.59449e-17,6.9389e-18,3.44825,20.7179,-13.7238,0.772403,-0.160376,0.286691,0.543583,4.03761,17.181,-12.8714,0.974892,0.222679,0.0,0.0,-3.10781,26.4442,-12.8301,1.0,-3.88196e-34,-5.59449e-17,6.9389e-18,-4.02558,20.5363,-14.0737,0.70821,-0.233119,-0.182678,-0.640877,-4.61444,17.1557,-12.8882,0.964035,0.265777,0.0,0.0,jumping
1005,-0.360519,18.9025,-13.4397,0.998543,0.0323829,-0.0413914,0.0122598,-0.298209,22.886,-12.9436,0.999866,0.00161536,0.0101797,-0.0126992,0.0755365,26.6382,-12.6369,0.992789,-0.0884097,-0.0385144,-0.0712041,0.236072,28.4007,-12.4486,0.990669,0.108871,-0.0491696,0.0656059,1.22878,16.9675,-12.9197,1.0,0.0,0.0,0.0,1.29708,9.36231,-12.6145,0.982131,-0.0434626,-0.063612,-0.171707,1.79856,1.48005,-14.5162,0.990101,0.140359,0.0,0.0,-1.94799,16.8809,-13.1808,1.0,0.0,0.0,0.0,-1.67887,9.47679,-12.7504,0.971637,-0.0358979,0.184455,0.143562,-2.13789,1.57746,-14.9359,0.985537,0.169461,0.0,0.0,3.34127,26.0053,-12.6797,1.0,7.07779e-33,4.16334e-17,1.70003e-16,3.45055,20.7065,-13.7242,0.771698,-0.160366,0.284149,0.545916,4.03804,17.17,-12.869,0.974579,0.224045,0.0,0.0,-3.10802,26.4362,-12.8036,1.0,7.07779e-33,4.16334e-17,1.70003e-16,-4.02939,20.5329,-14.0663,0.707943,-0.232814,-0.182378,-0.641368,-4.61504,17.1504,-12.8847,0.963767,0.266744,0.0,0.0,jumping
1006,-0.35996,18.8946,-13.4531,0.998543,0.0325958,-0.0412423,0.0121902,-0.300081,22.8761,-12.9414,0.999865,0.00236305,0.0102619,-0.0126056,0.070289,26.6272,-12.6165,0.99283,-0.0881896,-0.0384441,-0.0709417,0.232519,28.3892,-12.4258,0.990934,0.10702,-0.0487604,0.0649533,1.22931,16.9592,-12.9344,1.0,0.0,0.0,0.0,1.29107,9.35608,-12.5809,0.982047,-0.0469951,-0.0632141,-0.171405,1.79598,1.48154,-14.5135,0.989363,0.145467,0.0,0.0,-1.94755,16.873,-13.1945,1.0,0.0,0.0,0.0,-1.67344,9.47084,-12.7355,0.971659,-0.0381665,0.184287,0.143042,-2.13793,1.57584,-14.9355,0.985037,0.172342,0.0,0.0,3.33745,25.9965,-12.6645,1.0,-4.36043e-33,6.98226e-17,-6.24501e-17,3.44933,20.7004,-13.7224,0.770943,-0.15973,0.282559,0.54799,4.03534,17.1639,-12.8662,0.974313,0.2252,0.0,0.0,-3.11218,26.4236,-12.7835,1.0,-4.36043e-33,6.98226e-17,-6.24501e-17,-4.04136,20.5255,-14.0642,0.707421,-0.23355,-0.180458,-0.642219,-4.62197,17.1409,-12.8861,0.963507,0.267683,0.0,0.0,jumping
1007,-0.359142,18.8884,-13.4694,0.998548,0.0332216,-0.0409155,0.0111359,-0.301077,22.8671,-12.937,0.99987,0.00321703,0.0100786,-0.0121756,0.0625936,26.6172,-12.5935,0.992832,-0.0893229,-0.0379987,-0.0697351,0.225024,28.3791,-12.4018,0.991215,0.105441,-0.0478127,0.0639392,1.2266,16.9493,-12.9539,1.0,0.0,0.0,0.0,1.28137,9.34862,-12.5494,0.982071,-0.0508911,-0.063869,-0.169903,1.79385,1.48176,-14.5111,0.988581,0.150692,0.0,0.0,-1.95059,16.8697,-13.2121,1.0,0.0,0.0,0.0,-1.66958,9.46983,-12.721,0.971501,-0.0407882,0.184364,0.143291,-2.13915,1.57852,-14.9331,0.984509,0.175336,0.0,0.0,3.33432,25.9881,-12.6392,1.0,-8.3733e-33,1.14926e-16,-7.28584e-17,3.4477,20.6944,-13.7091,0.770654,-0.15801,0.281625,0.549374,4.03303,17.1572,-12.8551,0.974153,0.225887,0.0,0.0,-3.11549,26.4119,-12.7603,1.0,-8.3733e-33,1.14926e-16,-7.28584e-17,-4.04945,20.5188,-14.0605,0.70743,-0.233416,-0.178662,-0.64276,-4.62864,17.131,-12.8908,0.963409,0.268035,0.0,0.0,jumping
1008,-0.357324,18.8818,-13.4851,0.998533,0.0335566,-0.0410186,0.0110916,-0.301253,22.8572,-12.9296,0.999865,0.00383852,0.010058,-0.012377,0.0607216,26.6059,-12.5713,0.99279,-0.0907386,-0.0375502,-0.0687346,0.222741,28.3678,-12.3788,0.991372,0.104415,-0.0470558,0.0637629,1.22832,16.9423,-12.9706,1.0,0.0,0.0,0.0,1.27312,9.34456,-12.514,0.981882,-0.0546605,-0.0644771,-0.169593,1.79152,1.48555,-14.5054,0.987751,0.156041,0.0,0.0,-1.94881,16.8629,-13.2295,1.0,0.0,0.0,0.0,-1.66276,9.46533,-12.708,0.971463,-0.0432967,0.184568,0.142545,-2.13801,1.57763,-14.9317,0.984,0.178168,0.0,0.0,3.33552,25.975,-12.615,1.0,1.15405e-33,2.55871e-17,4.51028e-17,3.45233,20.6848,-13.7014,0.770278,-0.157603,0.279927,0.550885,4.03649,17.1471,-12.8487,0.973891,0.227017,0.0,0.0,-3.11408,26.4024,-12.7348,1.0,1.15405e-33,2.55871e-17,4.51028e-17,-4.04707,20.515,-14.0613,0.707272,-0.233093,-0.178511,-0.643093,-4.62499,17.1237,-12.901,0.963184,0.268844,0.0,0.0,jumping
1009,-0.35558,18.8757,-13.5014,0.998531,0.033769,-0.0409091,0.0110621,-0.302618,22.848,-12.9246,0.999862,0.00436627,0.0101839,-0.0123364,0.0605178,26.5948,-12.5507,0.992702,-0.0910274,-0.037519,-0.0696401,0.222816,28.3564,-12.3557,0.991451,0.103236,-0.0467625,0.0646619,1.23016,16.936,-12.9881,1.0,0.0,0.0,0.0,1.26721,9.3416,-12.4779,0.981714,-0.0584786,-0.0645629,-0.169262,1.79039,1.49052,-14.499,0.98688,0.161457,0.0,0.0,-1.94704,16.8568,-13.2462,1.0,0.0,0.0,0.0,-1.65554,9.46158,-12.6943,0.97141,-0.0456676,0.1848,0.141864,-2.13796,1.57796,-14.9309,0.983462,0.181112,0.0,0.0,3.3325,25.9666,-12.5987,1.0,-2.48265e-34,2.38525e-17,-1.04084e-17,3.45194,20.6809,-13.7069,0.769243,-0.158052,0.278188,0.553079,4.03435,17.1434,-12.8524,0.973421,0.229022,0.0,0.0,-3.11745,26.3906,-12.7116,1.0,-2.48265e-34,2.38525e-17,-1.04084e-17,-4.04958,20.5074,-14.0576,0.707558,-0.232671,-0.178187,-0.64302,-4.62584,17.1125,-12.9072,0.963135,0.269017,0.0,0.0,jumping
1010,-0.354798,18.8698,-13.5218,0.998539,0.0346211,-0.0403268,0.00979149,-0.305814,22.8389,-12.9235,0.999865,0.00517294,0.0101634,-0.0118365,0.05449,26.5836,-12.5262,0.992708,-0.0907921,-0.037503,-0.0698655,0.218451,28.3446,-12.3284,0.991733,0.100825,-0.0463372,0.0644433,1.22687,16.9255,-13.0133,1.0,0.0,0.0,0.0,1.26124,9.33511,-12.4466,0.981766,-0.0630784,-0.0643761,-0.16737,1.79058,1.49102,-14.4931,0.986002,0.166732,0.0,0.0,-1.95079,16.8543,-13.268,1.0,0.0,0.0,0.0,-1.64985,9.46218,-12.6808,0.971126,-0.0486289,0.185305,0.142171,-2.13933,1.58259,-14.93,0.982849,0.184411,0.0,0.0,3.32638,25.959,-12.5801,1.0,3.22743e-33,1.69136e-17,1.90819e-16,3.44806,20.679,-13.715,0.768096,-0.158104,0.276456,0.555521,4.02859,17.1416,-12.8591,0.972856,0.231412,0.0,0.0,-3.12403,26.3773,-12.6879,1.0,3.22743e-33,1.69136e-17,1.90819e-16,-4.05973,20.4983,-14.0494,0.707937,-0.232028,-0.176493,-0.643303,-4.63371,17.1006,-12.9062,0.963063,0.269277,0.0,0.0,jumping
1011,-0.353474,18.8603,-13.5439,0.998553,0.0353553,-0.0394703,0.00917142,-0.308351,22.8255,-12.9208,0.999863,0.0056801,0.0100173,-0.0119157,0.0506804,26.5684,-12.5028,0.992801,-0.0905426,-0.0372512,-0.0689939,0.214856,28.3291,-12.3022,0.991982,0.0987079,-0.0459537,0.0641684,1.22686,16.9135,-13.0408,1.0,0.0,0.0,0.0,1.25572,9.32754,-12.4174,0.981641,-0.0675024,-0.0648592,-0.166183,1.78941,1.49016,-14.4884,0.985102,0.17197,0.0,0.0,-1.95132,16.8462,-13.2901,1.0,0.0,0.0,0.0,-1.6423,9.45727,-12.6689,0.970967,-0.0516323,0.185573,0.141846,-2.14078,1.58165,-14.93,0.982245,0.187602,0.0,0.0,3.32552,25.9422,-12.5647,1.0,-2.42547e-33,5.37764e-17,-4.51028e-17,3.44936,20.6677,-13.7241,0.767284,-0.15865,0.2744,0.557503,4.02808,17.13,-12.8675,0.972353,0.233517,0.0,0.0,-3.12483,26.3638,-12.6632,1.0,-2.42547e-33,5.37764e-17,-4.51028e-17,-4.06728,20.4913,-14.0479,0.707439,-0.232292,-0.175369,-0.644063,-4.63721,17.0909,-12.9106,0.962775,0.270306,0.0,0.0,jumping
1012,-0.352627,18.85,-13.5651,0.998549,0.0358855,-0.0390709,0.00928356,-0.310376,22.8108,-12.9151,0.999856,0.00600401,0.0101132,-0.0122079,0.0517714,26.5513,-12.4779,0.992822,-0.0900864,-0.0371637,-0.0693414,0.215287,28.3117,-12.2743,0.992104,0.0967708,-0.0458407,0.0652994,1.22875,16.9032,-13.0653,1.0,0.0,0.0,0.0,1.25159,9.32182,-12.3881,0.981384,-0.0715978,-0.0653308,-0.165802,1.79,1.4907,-14.4814,0.984226,0.176914,0.0,0.0,-1.94962,16.8352,-13.312,1.0,0.0,0.0,0.0,-1.63422,9.44959,-12.6546,0.970906,-0.0548232,0.185853,0.140691,-2.14156,1.57729,-14.9253,0.981638,0.190756,0.0,0.0,3.32527,25.9244,-12.5498,1.0,-7.04617e-33,-9.67104e-17,7.28584e-17,3.45568,20.6556,-13.7343,0.766068,-0.160086,0.27132,0.560266,4.03147,17.1182,-12.8746,0.971792,0.23584,0.0,0.0,-3.12506,26.3489,-12.6357,1.0,-7.04617e-33,-9.67104e-17,7.28584e-17,-4.0693,20.4839,-14.0506,0.707453,-0.232243,-0.175817,-0.643942,-4.63828,17.0803,-12.9223,0.962445,0.271478,0.0,0.0,jumping
1013,-0.351179,18.8417,-13.5817,0.998541,0.0361818,-0.0391271,0.00865434,-0.312222,22.7983,-12.9068,0.999853,0.00648742,0.0103154,-0.0120368,0.0498512,26.5364,-12.4482,0.992889,-0.089075,-0.0367633,-0.0699035,0.213114,28.2966,-12.2421,0.992329,0.0941239,-0.045182,0.0661972,1.2278,16.8928,-13.0828,1.0,0.0,0.0,0.0,1.24589,9.31598,-12.3556,0.981288,-0.0752594,-0.0651271,-0.164831,1.79007,1.49228,-14.475,0.983329,0.181836,0.0,0.0,-1.95061,16.8286,-13.3299,1.0,0.0,0.0,0.0,-1.62783,9.44669,-12.6364,0.970673,-0.0574616,0.186463,0.140443,-2.14299,1.57901,-14.9213,0.980964,0.194188,0.0,0.0,3.32227,25.9117,-12.5288,1.0,2.65418e-33,-1.27502e-16,-2.08167e-17,3.45621,20.6501,-13.7443,0.764526,-0.161706,0.269025,0.563006,4.02784,17.1135,-12.8788,0.970996,0.239094,0.0,0.0,-3.1283,26.3337,-12.6087,1.0,2.65418e-33,-1.27502e-16,-2.08167e-17,-4.07384,20.4755,-14.0505,0.707584,-0.232308,-0.175634,-0.643825,-4.64189,17.0689,-12.9312,0.962182,0.272408,0.0,0.0,jumping
1014,-0.346705,18.8347,-13.5948,0.998531,0.0367519,-0.0387625,0.00911542,-0.310307,22.7875,-12.8985,0.999848,0.00729783,0.0101371,-0.012148,0.0495355,26.523,-12.4179,0.992893,-0.0892156,-0.0364148,-0.069845,0.212517,28.2831,-12.2103,0.992567,0.0917145,-0.0444532,0.0665126,1.23468,16.8868,-13.0994,1.0,0.0,0.0,0.0,1.24503,9.31479,-12.3241,0.980935,-0.0791141,-0.0650506,-0.165156,1.78836,1.499,-14.4727,0.9824,0.18679,0.0,0.0,-1.94386,16.8197,-13.3441,1.0,0.0,0.0,0.0,-1.61768,9.44127,-12.6155,0.970758,-0.060823,0.18609,0.138927,-2.14457,1.58128,-14.9241,0.980181,0.198103,0.0,0.0,3.3227,25.9003,-12.5019,1.0,2.68126e-33,-3.51282e-17,-7.63279e-17,3.46235,20.648,-13.7567,0.762797,-0.16373,0.266457,0.565981,4.02971,17.1126,-12.8833,0.969953,0.243293,0.0,0.0,-3.12808,26.3197,-12.5792,1.0,2.68126e-33,-3.51282e-17,-7.63279e-17,-4.07536,20.4674,-14.0437,0.707902,-0.231775,-0.174705,-0.64392,-4.6429,17.0569,-12.9359,0.962117,0.272638,0.0,0.0,jumping
1015,-0.345103,18.8228,-13.6255,0.998554,0.0382024,-0.0366206,0.00944613,-0.309737,22.7691,-12.8937,0.999852,0.00784307,0.00935911,-0.0120918,0.0472095,26.5015,-12.3896,0.992819,-0.0903005,-0.0363574,-0.0695348,0.210283,28.2614,-12.1806,0.992791,0.089537,-0.0439642,0.0664533,1.24003,16.8749,-13.1425,1.0,0.0,0.0,0.0,1.24841,9.30953,-12.3043,0.980514,-0.084689,-0.0655801,-0.16468,1.78805,1.49727,-14.4667,0.981466,0.191636,0.0,0.0,-1.9395,16.8058,-13.3734,1.0,0.0,0.0,0.0,-1.60752,9.43159,-12.6058,0.970993,-0.0655253,0.184341,0.137466,-2.1445,1.57761,-14.9324,0.979394,0.201957,0.0,0.0,3.32152,25.8814,-12.4774,1.0,-8.78857e-33,-7.67615e-17,1.14492e-16,3.47151,20.6378,-13.7672,0.761183,-0.165027,0.263032,0.569369,4.03572,17.1029,-12.8902,0.969138,0.246519,0.0,0.0,-3.12961,26.2969,-12.5455,1.0,-8.78857e-33,-7.67615e-17,1.14492e-16,-4.08303,20.4522,-14.0362,0.708279,-0.2313,-0.173221,-0.644078,-4.64901,17.0381,-12.9388,0.961924,0.273315,0.0,0.0,jumping
1016,-0.347808,18.8092,-13.6696,0.998562,0.040086,-0.0341649,0.00998679,-0.309775,22.7466,-12.891,0.999868,0.00756325,0.00817363,-0.0118541,0.0444971,26.4762,-12.3653,0.992781,-0.0905779,-0.0362372,-0.0697746,0.207629,28.2357,-12.1538,0.992977,0.0875565,-0.0434626,0.066649,1.24223,16.8616,-13.2017,1.0,0.0,0.0,0.0,1.25174,9.30398,-12.2964,0.979997,-0.0909674,-0.0662367,-0.164143,1.78719,1.49234,-14.462,0.980589,0.196074,0.0,0.0,-1.93834,16.7892,-13.4167,1.0,0.0,0.0,0.0,-1.5971,9.42094,-12.5981,0.971197,-0.0715976,0.182456,0.135502,-2.14243,1.5707,-14.9354,0.978518,0.206161,0.0,0.0,3.31858,25.8597,-12.456,1.0,3.56297e-33,2.77555e-17,1.2837e-16,3.47761,20.6232,-13.773,0.759951,-0.165788,0.260581,0.571915,4.03851,17.0873,-12.8974,0.96865,0.24843,0.0,0.0,-3.13293,26.2696,-12.5216,1.0,3.56297e-33,2.77555e-17,1.2837e-16,-4.09076,20.4335,-14.0431,0.708719,-0.231391,-0.172481,-0.643759,-4.65807,17.0158,-12.9578,0.961693,0.274129,0.0,0.0,jumping
1017,-0.345761,18.801,-13.6952,0.998548,0.0407077,-0.0336466,0.0106096,-0.308282,22.7314,-12.8828,0.999864,0.00820573,0.00801101,-0.0118276,0.0424226,26.4578,-12.3337,0.992742,-0.0911006,-0.03622,-0.0696536,0.206133,28.2171,-12.1201,0.993208,0.0852903,-0.043029,0.0664161,1.24739,16.8549,-13.2315,1.0,0.0,0.0,0.0,1.2509,9.30339,-12.2769,0.97955,-0.0949285,-0.066256,-0.164564,1.7836,1.49699,-14.462,0.979699,0.200472,0.0,0.0,-1.93332,16.7786,-13.443,1.0,0.0,0.0,0.0,-1.58925,9.41598,-12.5761,0.971323,-0.0760817,0.181315,0.133672,-2.14443,1.57191,-14.9317,0.977579,0.210568,0.0,0.0,3.31733,25.8449,-12.4283,1.0,-1.46476e-32,1.27936e-16,-1.14492e-16,3.48535,20.615,-13.7698,0.758627,-0.16611,0.257619,0.574913,4.04137,17.0775,-12.8978,0.968298,0.249798,0.0,0.0,-3.1346,26.2491,-12.488,1.0,-1.46476e-32,1.27936e-16,-1.14492e-16,-4.09228,20.4216,-14.0418,0.709658,-0.230592,-0.172431,-0.643024,-4.66204,17.0004,-12.9687,0.961422,0.275076,0.0,0.0,jumping
1018,-0.341489,18.7891,-13.7069,0.998522,0.0405038,-0.0342835,0.0117253,-0.303712,22.715,-12.8742,0.999846,0.00967864,0.00833682,-0.0120039,0.041445,26.4379,-12.2983,0.992764,-0.0915393,-0.0359229,-0.0689217,0.205305,28.197,-12.0832,0.993525,0.0823795,-0.0422614,0.0658502,1.25549,16.8467,-13.2407,1.0,0.0,0.0,0.0,1.25108,9.30004,-12.2487,0.979114,-0.097388,-0.0658149,-0.165889,1.78294,1.50099,-14.4601,0.978852,0.204569,0.0,0.0,-1.92479,16.7632,-13.456,1.0,0.0,0.0,0.0,-1.58079,9.40518,-12.5509,0.971476,-0.0790323,0.180602,0.131799,-2.14593,1.57117,-14.9374,0.976607,0.215034,0.0,0.0,3.31947,25.8279,-12.397,1.0,-1.14127e-32,8.89045e-17,-1.2837e-16,3.49646,20.6082,-13.7767,0.756912,-0.167574,0.254566,0.5781,4.04621,17.0692,-12.9069,0.967588,0.252535,0.0,0.0,-3.13281,26.2272,-12.452,1.0,-1.14127e-32,8.89045e-17,-1.2837e-16,-4.09178,20.4087,-14.0383,0.710543,-0.229692,-0.17195,-0.642498,-4.66378,16.9841,-12.9771,0.96114,0.27606,0.0,0.0,jumping
1019,-0.338005,18.7769,-13.7238,0.998481,0.0411688,-0.0346102,0.0119466,-0.30176,22.6972,-12.866,0.999835,0.0105304,0.00853786,-0.0121071,0.0397223,26.4167,-12.2651,0.99282,-0.0915915,-0.0357175,-0.0681492,0.204062,28.1754,-12.0477,0.993799,0.0797251,-0.0417448,0.0652999,1.25988,16.8349,-13.2594,1.0,0.0,0.0,0.0,1.24964,9.29421,-12.2225,0.978734,-0.101132,-0.0656621,-0.165952,1.78291,1.50084,-14.4534,0.977974,0.208726,0.0,0.0,-1.92022,16.7497,-13.4766,1.0,0.0,0.0,0.0,-1.57164,9.39703,-12.5307,0.971318,-0.082746,0.180897,0.130269,-2.14706,1.56985,-14.937,0.975705,0.219089,0.0,0.0,3.32069,25.8079,-12.3691,1.0,-1.68519e-34,1.2143e-17,-1.38778e-17,3.50813,20.6007,-13.794,0.754869,-0.170539,0.251226,0.581356,4.05003,17.0607,-12.9232,0.96661,0.256251,0.0,0.0,-3.13172,26.2057,-12.4191,1.0,-1.68519e-34,1.2143e-17,-1.38778e-17,-4.09662,20.3974,-14.0391,0.710824,-0.229695,-0.171267,-0.642368,-4.66977,16.9689,-12.9917,0.960892,0.276923,0.0,0.0,jumping
1020,-0.332349,18.7656,-13.7427,0.998413,0.0426042,-0.0349962,0.0114444,-0.300682,22.6798,-12.8582,0.999825,0.0113732,0.0088149,-0.0119512,0.0384583,26.3951,-12.2317,0.992733,-0.0924131,-0.0358095,-0.0682549,0.202944,28.1535,-12.0119,0.993984,0.0774274,-0.0414332,0.0654605,1.2639,16.8212,-13.2827,1.0,0.0,0.0,0.0,1.24855,9.28706,-12.1992,0.978387,-0.105792,-0.0651488,-0.165293,1.7819,1.49885,-14.4482,0.97708,0.212871,0.0,0.0,-1.91611,16.7388,-13.5024,1.0,0.0,0.0,0.0,-1.56435,9.3924,-12.5098,0.971064,-0.0875667,0.180944,0.128942,-2.14773,1.57028,-14.9307,0.974788,0.223131,0.0,0.0,3.31926,25.7897,-12.3382,1.0,-3.16876e-33,-7.02563e-17,4.51028e-17,3.51693,20.594,-13.8032,0.75296,-0.172399,0.247982,0.584666,4.05139,17.0528,-12.9327,0.965761,0.259434,0.0,0.0,-3.13349,26.1824,-12.3837,1.0,-3.16876e-33,-7.02563e-17,4.51028e-17,-4.10535,20.3846,-14.0367,0.711338,-0.229508,-0.169989,-0.642206,-4.67954,16.9521,-13.0029,0.960659,0.27773,0.0,0.0,jumping
1021,-0.327432,18.7514,-13.7624,0.998349,0.0434423,-0.036157,0.0102824,-0.29948,22.6591,-12.8505,0.999809,0.0126487,0.00951703,-0.011505,0.0354894,26.3692,-12.1923,0.992724,-0.0925787,-0.0354164,-0.0683605,0.198697,28.1274,-11.9703,0.994254,0.0739028,-0.0405072,0.0660011,1.26374,16.8029,-13.302,1.0,0.0,0.0,0.0,1.24635,9.27554,-12.1727,0.978231,-0.109925,-0.063611,-0.164114,1.78352,1.49406,-14.4439,0.976119,0.217235,0.0,0.0,-1.9159,16.7274,-13.5293,1.0,0.0,0.0,0.0,-1.55921,9.38759,-12.4911,0.970636,-0.091356,0.18157,0.128657,-2.1471,1.57173,-14.9311,0.973813,0.227351,0.0,0.0,3.3169,25.7685,-12.3036,1.0,-9.14819e-33,1.38778e-16,-6.59195e-17,3.52584,20.5845,-13.8077,0.751112,-0.173692,0.24461,0.588071,4.05274,17.0414,-12.9401,0.965022,0.26217,0.0,0.0,-3.1363,26.1542,-12.3456,1.0,-9.14819e-33,1.38778e-16,-6.59195e-17,-4.11468,20.3688,-14.0377,0.711829,-0.229469,-0.168578,-0.642047,-4.68909,16.9323,-13.0172,0.960265,0.27909,0.0,0.0,jumping
