@RELATION locomotion_low
@ATTRIBUTE UNIQUE_ID NUMERIC
@ATTRIBUTE atlas_rx REAL
@ATTRIBUTE atlas_ry REAL
@ATTRIBUTE atlas_rz REAL
@ATTRIBUTE atlas_vqw REAL
@ATTRIBUTE atlas_vqx REAL
@ATTRIBUTE atlas_vqy REAL
@ATTRIBUTE atlas_vqz REAL
@ATTRIBUTE upper_spine_rx REAL
@ATTRIBUTE upper_spine_ry REAL
@ATTRIBUTE upper_spine_rz REAL
@ATTRIBUTE upper_spine_vqw REAL
@ATTRIBUTE upper_spine_vqx REAL
@ATTRIBUTE upper_spine_vqy REAL
@ATTRIBUTE upper_spine_vqz REAL
@ATTRIBUTE right_shoulder_rx REAL
@ATTRIBUTE right_shoulder_ry REAL
@ATTRIBUTE right_shoulder_rz REAL
@ATTRIBUTE right_shoulder_vqw REAL
@ATTRIBUTE right_shoulder_vqx REAL
@ATTRIBUTE right_shoulder_vqy REAL
@ATTRIBUTE right_shoulder_vqz REAL
@ATTRIBUTE right_elbow_rx REAL
@ATTRIBUTE right_elbow_ry REAL
@ATTRIBUTE right_elbow_rz REAL
@ATTRIBUTE right_elbow_vqw REAL
@ATTRIBUTE right_elbow_vqx REAL
@ATTRIBUTE right_elbow_vqy REAL
@ATTRIBUTE right_elbow_vqz REAL
@ATTRIBUTE right_wrist_rx REAL
@ATTRIBUTE right_wrist_ry REAL
@ATTRIBUTE right_wrist_rz REAL
@ATTRIBUTE right_wrist_vqw REAL
@ATTRIBUTE right_wrist_vqx REAL
@ATTRIBUTE right_wrist_vqy REAL
@ATTRIBUTE right_wrist_vqz REAL
@ATTRIBUTE left_shoulder_rx REAL
@ATTRIBUTE left_shoulder_ry REAL
@ATTRIBUTE left_shoulder_rz REAL
@ATTRIBUTE left_shoulder_vqw REAL
@ATTRIBUTE left_shoulder_vqx REAL
@ATTRIBUTE left_shoulder_vqy REAL
@ATTRIBUTE left_shoulder_vqz REAL
@ATTRIBUTE left_elbow_rx REAL
@ATTRIBUTE left_elbow_ry REAL
@ATTRIBUTE left_elbow_rz REAL
@ATTRIBUTE left_elbow_vqw REAL
@ATTRIBUTE left_elbow_vqx REAL
@ATTRIBUTE left_elbow_vqy REAL
@ATTRIBUTE left_elbow_vqz REAL
@ATTRIBUTE left_wrist_rx REAL
@ATTRIBUTE left_wrist_ry REAL
@ATTRIBUTE left_wrist_rz REAL
@ATTRIBUTE left_wrist_vqw REAL
@ATTRIBUTE left_wrist_vqx REAL
@ATTRIBUTE left_wrist_vqy REAL
@ATTRIBUTE left_wrist_vqz REAL
@ATTRIBUTE mid_spine_rx REAL
@ATTRIBUTE mid_spine_ry REAL
@ATTRIBUTE mid_spine_rz REAL
@ATTRIBUTE mid_spine_vqw REAL
@ATTRIBUTE mid_spine_vqx REAL
@ATTRIBUTE mid_spine_vqy REAL
@ATTRIBUTE mid_spine_vqz REAL
@ATTRIBUTE sacrum_rx REAL
@ATTRIBUTE sacrum_ry REAL
@ATTRIBUTE sacrum_rz REAL
@ATTRIBUTE sacrum_vqw REAL
@ATTRIBUTE sacrum_vqx REAL
@ATTRIBUTE sacrum_vqy REAL
@ATTRIBUTE sacrum_vqz REAL
@ATTRIBUTE right_hip_rx REAL
@ATTRIBUTE right_hip_ry REAL
@ATTRIBUTE right_hip_rz REAL
@ATTRIBUTE right_hip_vqw REAL
@ATTRIBUTE right_hip_vqx REAL
@ATTRIBUTE right_hip_vqy REAL
@ATTRIBUTE right_hip_vqz REAL
@ATTRIBUTE right_knee_rx REAL
@ATTRIBUTE right_knee_ry REAL
@ATTRIBUTE right_knee_rz REAL
@ATTRIBUTE right_knee_vqw REAL
@ATTRIBUTE right_knee_vqx REAL
@ATTRIBUTE right_knee_vqy REAL
@ATTRIBUTE right_knee_vqz REAL
@ATTRIBUTE right_ankle_rx REAL
@ATTRIBUTE right_ankle_ry REAL
@ATTRIBUTE right_ankle_rz REAL
@ATTRIBUTE right_ankle_vqw REAL
@ATTRIBUTE right_ankle_vqx REAL
@ATTRIBUTE right_ankle_vqy REAL
@ATTRIBUTE right_ankle_vqz REAL
@ATTRIBUTE left_hip_rx REAL
@ATTRIBUTE left_hip_ry REAL
@ATTRIBUTE left_hip_rz REAL
@ATTRIBUTE left_hip_vqw REAL
@ATTRIBUTE left_hip_vqx REAL
@ATTRIBUTE left_hip_vqy REAL
@ATTRIBUTE left_hip_vqz REAL
@ATTRIBUTE left_knee_rx REAL
@ATTRIBUTE left_knee_ry REAL
@ATTRIBUTE left_knee_rz REAL
@ATTRIBUTE left_knee_vqw REAL
@ATTRIBUTE left_knee_vqx REAL
@ATTRIBUTE left_knee_vqy REAL
@ATTRIBUTE left_knee_vqz REAL
@ATTRIBUTE left_ankle_rx REAL
@ATTRIBUTE left_ankle_ry REAL
@ATTRIBUTE left_ankle_rz REAL
@ATTRIBUTE left_ankle_vqw REAL
@ATTRIBUTE left_ankle_vqx REAL
@ATTRIBUTE left_ankle_vqy REAL
@ATTRIBUTE left_ankle_vqz REAL
@ATTRIBUTE class {running,walking,jumping}
@DATA
337,0.0743559,-0.0853107,-0.11313,0.0,0.496316,-3.18897,-0.482973,0.0138192,0.0425244,0.018723,0.0,0.552002,1.65045,-0.29756,-0.122444,0.00159026,-0.00100719,0.0,-1.68759,-0.147074,-0.823267,-0.106284,0.00224568,0.00226106,0.0,0.945287,0.109379,0.891855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.848556,0.0829634,-0.226629,0.0,1.80268,1.01005,-0.940502,1.39594,0.0,0.0,0.0,-9.58416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353506,0.158194,0.564918,0.0,6.72182,4.63692,1.43363,0.244128,0.0,0.0,0.0,-8.26218,0.0,0.0,0.0,2.82408e-16,4.22623e-16,0.0,1.03161e-32,5.20499e-16,4.65557e-16,-1.03596,-0.150224,1.65442,0.0,-1.47985,0.276266,-2.16435,1.90728,0.0,0.0,0.0,0.678578,0.0,0.0,0.0,2.82408e-16,4.22623e-16,0.0,1.03161e-32,5.20499e-16,4.65557e-16,-0.476571,0.286344,-1.49847,0.0,-0.393707,1.78969,-1.15298,1.99189,0.0,0.0,0.0,-0.0837493,0.0,0.0,running
338,0.0743559,-0.0853107,-0.11313,0.0,0.0,0.0,0.0,0.0138192,0.0425244,0.018723,0.0,0.0,0.0,0.0,-0.122444,0.00159026,-0.00100719,0.0,0.0,0.0,0.0,-0.106284,0.00224568,0.00226106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.848556,0.0829634,-0.226629,0.0,0.0,0.0,0.0,1.39594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353506,0.158194,0.564918,0.0,0.0,0.0,0.0,0.244128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82408e-16,4.22623e-16,0.0,0.0,0.0,0.0,-1.03596,-0.150224,1.65442,0.0,0.0,0.0,0.0,1.90728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82408e-16,4.22623e-16,0.0,0.0,0.0,0.0,-0.476571,0.286344,-1.49847,0.0,0.0,0.0,0.0,1.99189,0.0,0.0,0.0,0.0,0.0,0.0,running
339,0.0805091,-0.0712386,-0.120294,0.0,0.805591,1.74988,-0.723912,0.0123431,0.042991,0.0159389,0.0,-0.191408,0.0603455,-0.333034,-0.143201,-0.00135014,-0.00426712,0.0,-2.49091,-0.401553,-0.341023,-0.0926349,-0.00125494,0.00904548,0.0,1.6383,-0.33716,0.851826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.840889,0.0498478,-0.212368,0.0,1.0335,-1.36141,4.10533,1.22751,0.0,0.0,0.0,-20.2124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475667,0.170246,0.578709,0.0,14.9295,0.666424,2.0783,0.0607509,0.0,0.0,0.0,-22.0052,0.0,0.0,0.0,1.84965e-16,6.33174e-17,0.0,-8.39648e-32,-9.74435e-17,-3.59305e-16,-1.05829,-0.121086,1.63435,0.0,-2.35273,-0.318053,-4.22127,1.91913,0.0,0.0,0.0,1.42212,0.0,0.0,0.0,1.84965e-16,6.33174e-17,0.0,-8.39648e-32,-9.74435e-17,-3.59305e-16,-0.488964,0.317845,-1.50594,0.0,-1.75362,2.95114,-2.51239,1.98872,0.0,0.0,0.0,-0.381203,0.0,0.0,running
340,0.0851396,-0.0654195,-0.125882,0.0,0.601445,0.751244,-0.608936,0.0120181,0.0429979,0.0168377,0.0,-0.034368,-0.000474889,0.107766,-0.151129,-0.00146881,-0.00719973,0.0,-0.95082,-0.0656888,-0.346021,-0.0887158,-0.00111931,0.0112023,0.0,0.469988,0.0396451,0.256276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.835842,0.0340238,-0.201694,0.0,0.659393,-0.31812,2.2677,1.13667,0.0,0.0,0.0,-10.9009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518841,0.177832,0.587504,0.0,5.36361,0.304272,1.34789,-4.99601e-16,0.0,0.0,0.0,-7.29011,0.0,0.0,0.0,-2.21177e-17,-5.04805e-16,0.0,-4.62585e-32,-2.07082e-16,-5.68123e-16,-1.06382,-0.106648,1.62479,0.0,-0.533992,-0.14943,-2.06836,1.92405,0.0,0.0,0.0,0.590587,0.0,0.0,0.0,-2.21177e-17,-5.04805e-16,0.0,-4.62585e-32,-2.07082e-16,-5.68123e-16,-0.49671,0.338318,-1.51002,0.0,-1.08738,1.94484,-1.5711,1.98683,0.0,0.0,0.0,-0.2262,0.0,0.0,running
341,0.0896741,-0.0586106,-0.128671,0.0,0.564881,0.8431,-0.261377,0.0114724,0.0422246,0.0170629,0.0,-0.0643363,-0.0931137,0.0259032,-0.160926,-0.00179202,-0.0090643,0.0,-1.17524,-0.0730838,-0.215004,-0.0830967,-0.00135073,0.012257,0.0,0.674136,-0.0168082,0.128489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.826466,0.0176596,-0.19347,0.0,1.15058,-0.594798,2.11557,1.04131,0.0,0.0,0.0,-11.4425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532229,0.183595,0.59504,0.0,1.76913,0.151937,1.11653,-7.77157e-16,0.0,0.0,0.0,-2.77556e-16,0.0,0.0,0.0,-3.9465e-17,-3.29597e-17,0.0,-1.45288e-32,-1.73474e-17,4.71845e-16,-1.07194,-0.0947873,1.61634,0.0,-0.872475,-0.198579,-1.73368,1.93461,0.0,0.0,0.0,1.26715,0.0,0.0,0.0,-3.9465e-17,-3.29597e-17,0.0,-1.45288e-32,-1.73474e-17,4.71845e-16,-0.507297,0.357466,-1.51592,0.0,-1.51168,1.69414,-1.68886,1.98346,0.0,0.0,0.0,-0.404234,0.0,0.0,running
342,0.0920754,-0.0518249,-0.128645,0.0,0.287977,0.810643,0.0769378,0.0120023,0.0411502,0.0158556,0.0,0.0575583,-0.127223,-0.146253,-0.167289,-0.00384906,-0.00860004,0.0,-0.763706,-0.234428,0.09529,-0.0821167,-0.00412706,0.0104939,0.0,0.11818,-0.349481,-0.183366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.809849,0.00372123,-0.190389,0.0,1.998,-0.873551,1.4735,0.945194,0.0,0.0,0.0,-11.5342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549147,0.188421,0.600697,0.0,2.15562,0.153124,0.870019,9.99201e-16,0.0,0.0,0.0,1.77636e-15,0.0,0.0,0.0,-6.03683e-16,-5.32559e-16,0.0,1.60658e-31,-5.64218e-16,-4.996e-16,-1.07734,-0.0846123,1.60829,0.0,-0.561126,-0.264257,-1.53144,1.94595,0.0,0.0,0.0,1.36136,0.0,0.0,0.0,-6.03683e-16,-5.32559e-16,0.0,1.60658e-31,-5.64218e-16,-4.996e-16,-0.518394,0.371811,-1.52113,0.0,-1.55438,1.21354,-1.35321,1.97859,0.0,0.0,0.0,-0.584307,0.0,0.0,running
343,0.0927599,-0.0472356,-0.129732,0.0,0.0886001,0.560396,-0.0789202,0.0132305,0.0403122,0.0153211,0.0,0.144767,-0.0997357,-0.065351,-0.170117,-0.00549377,-0.00916462,0.0,-0.339098,-0.205939,-0.0336483,-0.0872902,-0.00626098,0.00784403,0.0,-0.619168,-0.282055,-0.295173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.788945,-0.00863994,-0.186087,0.0,2.50713,-0.663972,1.42339,0.850078,0.0,0.0,0.0,-11.4138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516026,0.193658,0.61138,0.0,-3.73106,-0.097628,1.40353,0.103142,0.0,0.0,0.0,12.3771,0.0,0.0,0.0,2.97071e-16,3.50415e-16,0.0,-1.35365e-31,9.00754e-16,8.82974e-16,-1.07689,-0.0735218,1.60173,0.0,0.11599,-0.0600962,-1.54366,1.95304,0.0,0.0,0.0,0.850326,0.0,0.0,0.0,2.97071e-16,3.50415e-16,0.0,-1.35365e-31,9.00754e-16,8.82974e-16,-0.524859,0.386873,-1.52451,0.0,-0.925991,1.37931,-1.22739,1.97208,0.0,0.0,0.0,-0.781232,0.0,0.0,running
344,0.0936586,-0.0472,-0.129693,0.0,0.107619,0.00381315,0.00510382,0.0140354,0.0405238,0.0163736,0.0,0.101686,0.0236616,0.126534,-0.172989,-0.00430239,-0.0112519,0.0,-0.343428,0.0981084,-0.271199,-0.0898372,-0.00448401,0.00506114,0.0,-0.303843,0.182864,-0.351494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.765056,-0.0179497,-0.182066,0.0,2.86017,-0.458265,1.12736,0.758492,0.0,0.0,0.0,-10.9903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.490275,0.203284,0.621168,0.0,-2.85844,0.456675,1.56576,0.193351,0.0,0.0,0.0,10.8251,0.0,0.0,0.0,-2.36791e-16,-3.29597e-16,0.0,-2.04956e-32,-5.33861e-16,-6.80012e-16,-1.07197,-0.0607345,1.59715,0.0,0.627052,0.248604,-1.61044,1.95735,0.0,0.0,0.0,0.517309,0.0,0.0,0.0,-2.36791e-16,-3.29597e-16,0.0,-2.04956e-32,-5.33861e-16,-6.80012e-16,-0.531626,0.405101,-1.52656,0.0,-0.907221,1.77441,-1.29925,1.96172,0.0,0.0,0.0,-1.24404,0.0,0.0,running
345,0.0951231,-0.0499892,-0.131245,0.0,0.184787,-0.315681,-0.216755,0.0131335,0.044087,0.0162249,0.0,-0.108978,0.427794,-0.0120227,-0.168934,-0.00380829,-0.0104946,0.0,0.486223,0.0738878,0.0794586,-0.0938128,-0.00393378,0.0039043,0.0,-0.476496,0.0530205,-0.144289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.740802,-0.0237316,-0.177371,0.0,2.89881,-0.12113,0.88546,0.676441,0.0,0.0,0.0,-9.84617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.470433,0.21633,0.631546,0.0,-2.12169,0.82555,1.80363,0.272559,0.0,0.0,0.0,9.50499,0.0,0.0,0.0,-4.73579e-16,-4.71845e-16,0.0,5.05243e-32,-2.36789e-16,-1.42248e-16,-1.07236,-0.0558233,1.59255,0.0,-0.0140977,-0.202754,-0.781465,1.96583,0.0,0.0,0.0,1.01788,0.0,0.0,0.0,-4.73579e-16,-4.71845e-16,0.0,5.05243e-32,-2.36789e-16,-1.42248e-16,-0.546089,0.414884,-1.53289,0.0,-2.03798,0.650565,-1.19953,1.94924,0.0,0.0,0.0,-1.4975,0.0,0.0,running
346,0.0962193,-0.0542324,-0.136109,0.0,0.161948,-0.451184,-0.628806,0.0105033,0.0499131,0.0154569,0.0,-0.31995,0.70017,-0.0837868,-0.149212,-0.00494939,-0.00428337,0.0,2.36335,-0.0171375,0.757636,-0.106582,-0.00614099,0.00143339,0.0,-1.53081,-0.293199,-0.268526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.718093,-0.0245584,-0.171483,0.0,2.70797,0.396812,0.592768,0.60424,0.0,0.0,0.0,-8.66409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.450719,0.231418,0.644316,0.0,-2.02533,0.957786,2.1433,0.352019,0.0,0.0,0.0,9.53515,0.0,0.0,0.0,-3.6516e-16,-3.95518e-16,0.0,-3.20091e-32,1.0842e-16,7.63267e-17,-1.07518,-0.0581045,1.58723,0.0,-0.301488,-0.690377,-0.063057,1.9743,0.0,0.0,0.0,1.01577,0.0,0.0,0.0,-3.6516e-16,-3.95518e-16,0.0,-3.20091e-32,1.0842e-16,7.63267e-17,-0.566258,0.417221,-1.54288,0.0,-2.90512,-0.341165,-1.08005,1.9366,0.0,0.0,0.0,-1.51637,0.0,0.0,running
347,0.0946513,-0.0604003,-0.146297,0.0,-0.118123,-0.620452,-1.28557,0.0102612,0.0549423,0.0162991,0.0,-0.0237614,0.60242,0.107184,-0.134927,-0.00527281,0.00124841,0.0,1.71084,0.05557,0.662619,-0.117562,-0.00707939,-0.000939607,0.0,-1.31566,-0.143747,-0.270375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.689009,-0.0213262,-0.160286,0.0,3.45923,1.16476,0.773368,0.546498,0.0,0.0,0.0,-6.9291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43052,0.229054,0.653083,0.0,-2.18375,-0.693536,0.805403,0.431,0.0,0.0,0.0,9.47776,0.0,0.0,0.0,5.55978e-16,-4.37151e-16,0.0,-3.97218e-33,9.21138e-16,-4.1633e-17,-1.0699,-0.0565131,1.58141,0.0,0.67251,-0.521469,-0.501124,1.9787,0.0,0.0,0.0,0.527816,0.0,0.0,0.0,5.55978e-16,-4.37151e-16,0.0,-3.97218e-33,9.21138e-16,-4.1633e-17,-0.586069,0.41953,-1.55458,0.0,-2.94767,-0.46654,-1.22666,1.92527,0.0,0.0,0.0,-1.35924,0.0,0.0,running
348,0.0930203,-0.0615522,-0.149821,0.0,-0.169947,-0.0980698,-0.433232,0.0127818,0.0570978,0.0153753,0.0,0.296267,0.259916,-0.107697,-0.124981,-0.00604678,0.00399838,0.0,1.1916,-0.0493299,0.339244,-0.134556,-0.00826401,-0.000814385,0.0,-2.03945,-0.139139,0.0327798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.667592,-0.0238627,-0.156468,0.0,2.55968,0.050401,0.547641,0.501417,0.0,0.0,0.0,-5.40961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407306,0.222606,0.656431,0.0,-2.6958,-0.866045,0.0429521,0.510559,0.0,0.0,0.0,9.54709,0.0,0.0,0.0,7.97973e-17,-1.04083e-16,0.0,1.05878e-31,-4.76181e-16,3.33067e-16,-1.0515,-0.0585162,1.57582,0.0,2.24751,-0.701477,-0.117018,1.97744,0.0,0.0,0.0,-0.150805,0.0,0.0,0.0,7.97973e-17,-1.04083e-16,0.0,1.05878e-31,-4.76181e-16,3.33067e-16,-0.598161,0.419972,-1.56221,0.0,-1.82398,-0.422514,-0.723094,1.9073,0.0,0.0,0.0,-2.15723,0.0,0.0,running
349,0.0923714,-0.0579983,-0.150636,0.0,-0.0720282,0.433667,-0.0577192,0.0155749,0.0555971,0.0148362,0.0,0.331533,-0.179142,-0.0671275,-0.114478,-0.00638941,0.00371355,0.0,1.26062,-0.0449033,-0.0290223,-0.151684,-0.00855744,0.00135259,0.0,-2.05752,0.00223739,0.262395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.651985,-0.0247638,-0.15978,0.0,1.88245,-0.328976,-0.247651,0.471298,0.0,0.0,0.0,-3.6143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380979,0.211209,0.656708,0.0,-3.15198,-1.2753,-0.495186,0.590305,0.0,0.0,0.0,9.5695,0.0,0.0,0.0,6.53991e-16,3.53883e-16,0.0,1.68025e-31,5.74193e-16,4.57966e-16,-1.0324,-0.0597936,1.5709,0.0,2.32699,-0.586019,-0.164905,1.9777,0.0,0.0,0.0,0.0313997,0.0,0.0,0.0,6.53991e-16,3.53883e-16,0.0,1.68025e-31,5.74193e-16,4.57966e-16,-0.60269,0.423022,-1.56602,0.0,-0.730824,0.0660361,-0.551543,1.88141,0.0,0.0,0.0,-3.10598,0.0,0.0,running
350,0.0921028,-0.0495667,-0.147636,0.0,-0.0515828,0.974391,0.451132,0.0180895,0.0507835,0.0132775,0.0,0.291799,-0.57441,-0.196474,-0.1173,-0.00567792,0.00309232,0.0,-0.338236,0.0761856,-0.0839187,-0.152377,-0.00744797,0.00368608,0.0,-0.0854323,0.174007,0.256617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.635436,-0.0211879,-0.173488,0.0,2.02367,-0.643739,-1.57291,0.448216,0.0,0.0,0.0,-2.76983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351022,0.192503,0.65005,0.0,-3.75491,-1.81601,-1.53439,0.671734,0.0,0.0,0.0,9.7714,0.0,0.0,0.0,9.40219e-16,1.249e-16,0.0,-1.82523e-31,2.86229e-16,-2.28983e-16,-1.0116,-0.0593086,1.567,0.0,2.52357,-0.368668,-0.293636,1.97774,0.0,0.0,0.0,0.0042057,0.0,0.0,0.0,9.40219e-16,1.249e-16,0.0,-1.82523e-31,2.86229e-16,-2.28983e-16,-0.608944,0.422082,-1.56849,0.0,-0.871588,-0.24627,-0.157267,1.85981,0.0,0.0,0.0,-2.59287,0.0,0.0,running
351,0.0877714,-0.0402946,-0.143049,0.0,-0.544484,1.05876,0.647586,0.0192456,0.0453857,0.0105206,0.0,0.12283,-0.641452,-0.342486,-0.119216,-0.00378391,0.00195175,0.0,-0.229191,0.209546,-0.162727,-0.146285,-0.00458978,0.00904766,0.0,0.727114,0.434885,0.585191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.614937,-0.012055,-0.193096,0.0,2.49889,-0.488294,-2.54912,0.435322,0.0,0.0,0.0,-1.54734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323451,0.171929,0.640977,0.0,-3.50565,-1.97565,-1.8273,0.753085,0.0,0.0,0.0,9.76218,0.0,0.0,0.0,8.95117e-16,5.0654e-16,0.0,3.50219e-31,-4.51028e-17,3.8164e-16,-0.991764,-0.061752,1.56359,0.0,2.40482,-0.501972,0.0269531,1.97521,0.0,0.0,0.0,-0.303712,0.0,0.0,0.0,8.95117e-16,5.0654e-16,0.0,3.50219e-31,-4.51028e-17,3.8164e-16,-0.625327,0.41279,-1.57533,0.0,-2.29877,-1.3436,0.0333526,1.83665,0.0,0.0,0.0,-2.77927,0.0,0.0,running
352,0.0786704,-0.0324678,-0.13537,0.0,-1.12563,0.859409,0.99579,0.0193627,0.0405299,0.00652205,0.0,-0.00655202,-0.573339,-0.49054,-0.115259,-0.00216267,0.00260199,0.0,0.474546,0.20234,0.0547367,-0.13794,-0.00226275,0.0137049,0.0,0.999538,0.355584,0.513684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588263,-0.00509085,-0.214234,0.0,3.22247,-0.746594,-2.56415,0.429875,0.0,0.0,0.0,-0.653659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297854,0.150523,0.628003,0.0,-3.32142,-1.97593,-2.2485,0.835913,0.0,0.0,0.0,9.93937,0.0,0.0,0.0,8.04911e-16,-2.08167e-16,0.0,-6.07511e-31,-9.02056e-17,-7.14707e-16,-0.973758,-0.0675645,1.55891,0.0,2.1971,-0.853825,0.269055,1.97201,0.0,0.0,0.0,-0.38327,0.0,0.0,0.0,8.04911e-16,-2.08167e-16,0.0,-6.07511e-31,-9.02056e-17,-7.14707e-16,-0.64654,0.401014,-1.58273,0.0,-2.89726,-1.6217,0.182567,1.80802,0.0,0.0,0.0,-3.4348,0.0,0.0,running
353,0.0705914,-0.027438,-0.129466,0.0,-0.990691,0.549096,0.751276,0.0185127,0.0379742,0.00291828,0.0,-0.118967,-0.298444,-0.43785,-0.1121,-0.00175064,0.00456372,0.0,0.378688,0.0758287,0.228279,-0.127742,-0.00174597,0.0167673,0.0,1.22308,0.110141,0.356038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.561759,0.00501913,-0.232518,0.0,3.18051,-0.175183,-2.5011,0.43037,0.0,0.0,0.0,0.0594842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270067,0.12899,0.614401,0.0,-3.56168,-2.02778,-2.27558,0.919919,0.0,0.0,0.0,10.0807,0.0,0.0,0.0,4.16334e-17,-1.73472e-16,0.0,1.46854e-32,-7.63278e-16,3.46949e-17,-0.953374,-0.0780515,1.55552,0.0,2.47558,-1.05086,0.802271,1.96749,0.0,0.0,0.0,-0.542443,0.0,0.0,0.0,4.16334e-17,-1.73472e-16,0.0,1.46854e-32,-7.63278e-16,3.46949e-17,-0.668126,0.385451,-1.58854,0.0,-2.85714,-1.8715,0.631874,1.77933,0.0,0.0,0.0,-3.4432,0.0,0.0,running
354,0.064951,-0.0250724,-0.117106,0.0,-0.715774,0.182813,1.4985,0.0181366,0.0355637,-0.000829424,0.0,-0.0616663,-0.280972,-0.454645,-0.111346,-0.00155234,0.00133905,0.0,0.0911168,-0.0194951,-0.3872,-0.118911,-0.00114213,0.022956,0.0,1.05862,0.163266,0.728085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.537464,0.0201802,-0.257806,0.0,2.87697,-0.033708,-3.53785,0.435413,0.0,0.0,0.0,0.605068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240175,0.107201,0.590667,0.0,-3.92234,-1.81616,-3.39677,1.00555,0.0,0.0,0.0,10.2755,0.0,0.0,0.0,-1.45717e-16,3.46945e-16,0.0,-2.70834e-32,-1.8735e-16,5.20418e-16,-0.930171,-0.0883255,1.55532,0.0,2.78628,-0.744819,0.982793,1.9643,0.0,0.0,0.0,-0.383277,0.0,0.0,0.0,-1.45717e-16,3.46945e-16,0.0,-2.70834e-32,-1.8735e-16,5.20418e-16,-0.685794,0.371537,-1.58994,0.0,-2.18249,-1.39972,0.923694,1.75072,0.0,0.0,0.0,-3.43271,0.0,0.0,running
355,0.0572274,-0.0218697,-0.10262,0.0,-0.967611,0.277502,1.75805,0.0210672,0.0309347,-0.0047874,0.0,0.33588,-0.546064,-0.485492,-0.110379,-0.000868464,-0.000631598,0.0,0.116294,0.0553983,-0.244105,-0.114065,-7.80344e-05,0.0257417,0.0,0.581221,0.165679,0.31718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51182,0.0363123,-0.285145,0.0,2.98437,0.032727,-3.80803,0.448496,0.0,0.0,0.0,1.56996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213112,0.0838519,0.563616,0.0,-3.55685,-2.00406,-3.77844,1.08948,0.0,0.0,0.0,10.0715,0.0,0.0,0.0,2.25514e-16,4.09395e-16,0.0,2.49165e-33,3.71231e-16,6.24497e-17,-0.902538,-0.0971799,1.55411,0.0,3.32948,-0.761621,0.754936,1.96299,0.0,0.0,0.0,-0.157063,0.0,0.0,0.0,2.25514e-16,4.09395e-16,0.0,2.49165e-33,3.71231e-16,6.24497e-17,-0.696477,0.359766,-1.58894,0.0,-1.239,-1.01678,0.98682,1.72115,0.0,0.0,0.0,-3.54873,0.0,0.0,running
